-0.2	-0.25	0.7	-1.7	0	0	0	
-0.199642	-0.250029	0.700178	-1.6996	-3.13349e-05	-2.8514e-05	-4.26652e-06	
-0.199285	-0.250056	0.700357	-1.6992	-6.47045e-05	-5.41694e-05	-7.02295e-06	
-0.198929	-0.250083	0.700536	-1.6988	-9.9267e-05	-7.86382e-05	-4.19523e-06	
-0.198573	-0.250109	0.700715	-1.69839	-0.000134146	-0.000103536	-6.45398e-06	
-0.198194	-0.250165	0.70089	-1.69804	-0.000164958	-0.000139074	4.23657e-06	
-0.197824	-0.250205	0.70107	-1.69766	-0.000200679	-0.000169072	4.47219e-06	
-0.197505	-0.250193	0.701256	-1.69719	-0.00022881	-0.000194066	-1.0007e-05	
-0.197152	-0.250218	0.701436	-1.69678	-0.000259743	-0.000219587	-1.48468e-05	
-0.196794	-0.250248	0.701613	-1.69638	-0.000292706	-0.000244854	-2.08036e-05	
-0.196438	-0.250274	0.701793	-1.69597	-0.000324198	-0.000271395	-2.41074e-05	
-0.196078	-0.2503	0.701972	-1.69558	-0.000353709	-0.000306645	-2.06628e-05	
-0.195723	-0.250325	0.702151	-1.69517	-0.000386779	-0.000332415	-2.35195e-05	
-0.195364	-0.250356	0.70233	-1.69477	-0.000424143	-0.000349808	-2.76473e-05	
-0.195011	-0.25038	0.702508	-1.69437	-0.000459576	-0.000374077	-2.62927e-05	
-0.194653	-0.250405	0.702688	-1.69396	-0.000484445	-0.000410673	-2.9211e-05	
-0.194295	-0.250433	0.702864	-1.69356	-0.000522428	-0.000434217	-2.72665e-05	
-0.19394	-0.250458	0.703045	-1.69316	-0.000551773	-0.000462073	-3.29628e-05	
-0.19358	-0.250489	0.703224	-1.69276	-0.000582555	-0.000489514	-3.67343e-05	
-0.193225	-0.250511	0.703402	-1.69235	-0.000611445	-0.000523832	-3.50248e-05	
-0.192866	-0.25054	0.703581	-1.69195	-0.000643866	-0.00055049	-3.8397e-05	
-0.192514	-0.250565	0.703762	-1.69155	-0.000679492	-0.000567937	-3.9627e-05	
-0.192156	-0.250593	0.70394	-1.69115	-0.000713559	-0.000593804	-4.26226e-05	
-0.1918	-0.250617	0.704119	-1.69074	-0.000747621	-0.000620371	-4.23102e-05	
-0.19144	-0.250647	0.704299	-1.69034	-0.000775295	-0.000649417	-4.71791e-05	
-0.191082	-0.250671	0.704474	-1.68994	-0.000810116	-0.000681424	-4.42061e-05	
-0.190725	-0.250697	0.704656	-1.68954	-0.00083757	-0.000711403	-4.78368e-05	
-0.190373	-0.250725	0.704836	-1.68913	-0.000872047	-0.000728709	-5.10661e-05	
