0.225557	-0.150056	0.16609	-1.93122	-1.22923	2.62681	
0.225506	-0.150046	0.165892	-1.92948	-1.22972	2.62518	
0.225455	-0.150036	0.165694	-1.92773	-1.23021	2.62355	
0.225404	-0.150026	0.165497	-1.92597	-1.2307	2.62191	
0.225353	-0.150016	0.165299	-1.92421	-1.23119	2.62027	
0.225302	-0.150006	0.165101	-1.92245	-1.23167	2.61862	
0.22525	-0.149996	0.164903	-1.92068	-1.23216	2.61697	
0.225198	-0.149986	0.164706	-1.9189	-1.23264	2.61531	
0.225147	-0.149976	0.164508	-1.91712	-1.23312	2.61365	
0.225095	-0.149967	0.16431	-1.91534	-1.2336	2.61199	
0.225043	-0.149957	0.164112	-1.91355	-1.23408	2.61032	
0.22499	-0.149947	0.163915	-1.91176	-1.23456	2.60864	
0.224938	-0.149937	0.163717	-1.90996	-1.23504	2.60696	
0.224885	-0.149928	0.163519	-1.90815	-1.23552	2.60528	
0.224833	-0.149918	0.163322	-1.90634	-1.236	2.60359	
0.22478	-0.149908	0.163124	-1.90453	-1.23647	2.60189	
0.224727	-0.149899	0.162927	-1.90271	-1.23695	2.60019	
0.224674	-0.149889	0.162729	-1.90089	-1.23742	2.59849	
0.22462	-0.14988	0.162531	-1.89906	-1.23789	2.59678	
0.224567	-0.14987	0.162334	-1.89723	-1.23836	2.59506	
0.224513	-0.149861	0.162136	-1.89539	-1.23883	2.59334	
0.22446	-0.149851	0.161939	-1.89354	-1.2393	2.59162	
0.224406	-0.149842	0.161741	-1.89169	-1.23977	2.58989	
0.224352	-0.149832	0.161544	-1.88984	-1.24024	2.58816	
0.224297	-0.149823	0.161346	-1.88798	-1.2407	2.58642	
0.224243	-0.149814	0.161149	-1.88612	-1.24117	2.58467	
0.224188	-0.149804	0.160951	-1.88425	-1.24163	2.58292	
0.224134	-0.149795	0.160754	-1.88237	-1.24209	2.58117	
0.224079	-0.149786	0.160556	-1.88049	-1.24255	2.57941	
0.224024	-0.149776	0.160359	-1.87861	-1.24302	2.57765	
0.223969	-0.149767	0.160161	-1.87672	-1.24347	2.57588	
0.223914	-0.149758	0.159964	-1.87482	-1.24393	2.5741	
0.223858	-0.149749	0.159767	-1.87292	-1.24439	2.57232	
0.223802	-0.14974	0.159569	-1.87102	-1.24484	2.57054	
0.223747	-0.149731	0.159372	-1.86911	-1.2453	2.56875	
0.223691	-0.149721	0.159174	-1.86719	-1.24575	2.56696	
0.223635	-0.149712	0.158977	-1.86527	-1.2462	2.56516	
0.223579	-0.149703	0.15878	-1.86335	-1.24666	2.56335	
0.223522	-0.149694	0.158583	-1.86142	-1.24711	2.56154	
0.223466	-0.149685	0.158385	-1.85948	-1.24755	2.55973	
0.223409	-0.149676	0.158188	-1.85754	-1.248	2.55791	
0.223352	-0.149668	0.157991	-1.85559	-1.24845	2.55608	
0.223295	-0.149659	0.157794	-1.85364	-1.24889	2.55425	
0.223238	-0.14965	0.157596	-1.85168	-1.24934	2.55242	
0.223181	-0.149641	0.157399	-1.84972	-1.24978	2.55058	
0.223124	-0.149632	0.157202	-1.84775	-1.25022	2.54873	
0.223066	-0.149623	0.157005	-1.84578	-1.25066	2.54688	
0.223008	-0.149615	0.156808	-1.8438	-1.2511	2.54503	
0.222951	-0.149606	0.156611	-1.84182	-1.25154	2.54317	
0.222893	-0.149597	0.156413	-1.83983	-1.25198	2.5413	
0.222834	-0.149588	0.156216	-1.83784	-1.25241	2.53943	
0.222776	-0.14958	0.156019	-1.83584	-1.25285	2.53755	
0.222718	-0.149571	0.155822	-1.83384	-1.25328	2.53567	
0.222659	-0.149563	0.155625	-1.83183	-1.25371	2.53379	
0.2226	-0.149554	0.155428	-1.82981	-1.25414	2.53189	
0.222541	-0.149545	0.155231	-1.82779	-1.25457	2.53	
0.222482	-0.149537	0.155034	-1.82577	-1.255	2.52809	
0.222423	-0.149528	0.154837	-1.82374	-1.25543	2.52619	
0.222364	-0.14952	0.15464	-1.8217	-1.25585	2.52427	
0.222304	-0.149512	0.154443	-1.81966	-1.25627	2.52236	
0.222244	-0.149503	0.154247	-1.81761	-1.2567	2.52043	
0.222185	-0.149495	0.15405	-1.81556	-1.25712	2.51851	
0.222125	-0.149486	0.153853	-1.8135	-1.25754	2.51657	
0.222065	-0.149478	0.153656	-1.81144	-1.25796	2.51463	
0.222004	-0.14947	0.153459	-1.80937	-1.25838	2.51269	
0.221944	-0.149462	0.153262	-1.8073	-1.25879	2.51074	
0.221883	-0.149453	0.153066	-1.80522	-1.25921	2.50879	
0.221823	-0.149445	0.152869	-1.80314	-1.25962	2.50683	
0.221762	-0.149437	0.152672	-1.80105	-1.26004	2.50486	
0.221701	-0.149429	0.152475	-1.79895	-1.26045	2.50289	
0.221639	-0.149421	0.152279	-1.79685	-1.26086	2.50091	
0.221578	-0.149412	0.152082	-1.79475	-1.26127	2.49893	
0.221517	-0.149404	0.151885	-1.79264	-1.26167	2.49695	
0.221455	-0.149396	0.151689	-1.79052	-1.26208	2.49496	
0.221393	-0.149388	0.151492	-1.7884	-1.26249	2.49296	
0.221331	-0.14938	0.151295	-1.78627	-1.26289	2.49096	
0.221269	-0.149372	0.151099	-1.78414	-1.26329	2.48895	
0.221207	-0.149364	0.150902	-1.782	-1.26369	2.48694	
0.221145	-0.149357	0.150706	-1.77986	-1.26409	2.48492	
0.221082	-0.149349	0.150509	-1.77771	-1.26449	2.4829	
0.221019	-0.149341	0.150313	-1.77556	-1.26489	2.48087	
0.220957	-0.149333	0.150116	-1.7734	-1.26528	2.47884	
0.220894	-0.149325	0.14992	-1.77123	-1.26568	2.4768	
0.22083	-0.149317	0.149723	-1.76906	-1.26607	2.47475	
0.220767	-0.14931	0.149527	-1.76689	-1.26646	2.4727	
0.220704	-0.149302	0.149331	-1.76471	-1.26685	2.47065	
0.22064	-0.149294	0.149134	-1.76252	-1.26724	2.46859	
0.220576	-0.149287	0.148938	-1.76033	-1.26762	2.46652	
0.220512	-0.149279	0.148742	-1.75813	-1.26801	2.46445	
0.220448	-0.149271	0.148545	-1.75593	-1.26839	2.46237	
0.220384	-0.149264	0.148349	-1.75372	-1.26878	2.46029	
0.22032	-0.149256	0.148153	-1.75151	-1.26916	2.45821	
0.220255	-0.149249	0.147957	-1.74929	-1.26954	2.45611	
0.220191	-0.149241	0.14776	-1.74707	-1.26992	2.45402	
0.220126	-0.149234	0.147564	-1.74484	-1.27029	2.45191	
0.220061	-0.149226	0.147368	-1.7426	-1.27067	2.44981	
0.219996	-0.149219	0.147172	-1.74036	-1.27104	2.44769	
0.219931	-0.149211	0.146976	-1.73812	-1.27142	2.44558	
0.219865	-0.149204	0.14678	-1.73587	-1.27179	2.44345	
0.2198	-0.149197	0.146584	-1.73361	-1.27216	2.44132	
0.219734	-0.149189	0.146388	-1.73135	-1.27252	2.43919	
0.219668	-0.149182	0.146192	-1.72908	-1.27289	2.43705	
0.219602	-0.149175	0.145996	-1.72681	-1.27326	2.4349	
0.219536	-0.149168	0.1458	-1.72453	-1.27362	2.43275	
0.21947	-0.149161	0.145604	-1.72225	-1.27398	2.4306	
0.219403	-0.149153	0.145408	-1.71996	-1.27434	2.42844	
0.219337	-0.149146	0.145212	-1.71767	-1.2747	2.42627	
0.21927	-0.149139	0.145016	-1.71537	-1.27506	2.4241	
0.219203	-0.149132	0.14482	-1.71306	-1.27542	2.42192	
0.219136	-0.149125	0.144624	-1.71075	-1.27577	2.41974	
0.219069	-0.149118	0.144429	-1.70844	-1.27613	2.41755	
0.219001	-0.149111	0.144233	-1.70611	-1.27648	2.41536	
0.218934	-0.149104	0.144037	-1.70379	-1.27683	2.41316	
0.218866	-0.149097	0.143841	-1.70146	-1.27718	2.41096	
0.218798	-0.14909	0.143646	-1.69912	-1.27752	2.40875	
0.21873	-0.149083	0.14345	-1.69678	-1.27787	2.40654	
0.218662	-0.149076	0.143254	-1.69443	-1.27821	2.40432	
0.218594	-0.14907	0.143059	-1.69208	-1.27856	2.4021	
0.218525	-0.149063	0.142863	-1.68972	-1.2789	2.39987	
0.218457	-0.149056	0.142668	-1.68736	-1.27924	2.39763	
0.218388	-0.149049	0.142472	-1.68499	-1.27957	2.39539	
0.218319	-0.149043	0.142277	-1.68261	-1.27991	2.39315	
0.21825	-0.149036	0.142081	-1.68023	-1.28024	2.3909	
0.218181	-0.149029	0.141886	-1.67785	-1.28058	2.38864	
0.218112	-0.149023	0.14169	-1.67546	-1.28091	2.38638	
0.218042	-0.149016	0.141495	-1.67306	-1.28124	2.38412	
0.217973	-0.149009	0.141299	-1.67066	-1.28157	2.38185	
0.217903	-0.149003	0.141104	-1.66826	-1.28189	2.37957	
0.217833	-0.148996	0.140909	-1.66585	-1.28222	2.37729	
0.217763	-0.14899	0.140714	-1.66343	-1.28254	2.37501	
0.217693	-0.148983	0.140518	-1.66101	-1.28286	2.37271	
0.217622	-0.148977	0.140323	-1.65858	-1.28318	2.37042	
0.217552	-0.148971	0.140128	-1.65615	-1.2835	2.36812	
0.217481	-0.148964	0.139933	-1.65371	-1.28382	2.36581	
0.21741	-0.148958	0.139737	-1.65127	-1.28414	2.3635	
0.217339	-0.148952	0.139542	-1.64882	-1.28445	2.36118	
0.217268	-0.148945	0.139347	-1.64637	-1.28476	2.35886	
0.217197	-0.148939	0.139152	-1.64391	-1.28507	2.35653	
0.217126	-0.148933	0.138957	-1.64145	-1.28538	2.3542	
0.217054	-0.148927	0.138762	-1.63898	-1.28569	2.35187	
0.216982	-0.14892	0.138567	-1.63651	-1.28599	2.34952	
0.216911	-0.148914	0.138372	-1.63403	-1.2863	2.34718	
0.216838	-0.148908	0.138177	-1.63155	-1.2866	2.34482	
0.216766	-0.148902	0.137982	-1.62906	-1.2869	2.34247	
0.216694	-0.148896	0.137788	-1.62657	-1.2872	2.34011	
0.216622	-0.14889	0.137593	-1.62407	-1.28749	2.33774	
0.216549	-0.148884	0.137398	-1.62156	-1.28779	2.33537	
0.216476	-0.148878	0.137203	-1.61905	-1.28808	2.33299	
0.216403	-0.148872	0.137008	-1.61654	-1.28837	2.33061	
0.21633	-0.148866	0.136814	-1.61402	-1.28866	2.32822	
0.216257	-0.14886	0.136619	-1.6115	-1.28895	2.32583	
0.216184	-0.148854	0.136424	-1.60897	-1.28924	2.32344	
0.21611	-0.148848	0.13623	-1.60644	-1.28952	2.32104	
0.216036	-0.148843	0.136035	-1.6039	-1.28981	2.31863	
0.215963	-0.148837	0.135841	-1.60136	-1.29009	2.31622	
0.215889	-0.148831	0.135646	-1.59881	-1.29037	2.3138	
0.215815	-0.148825	0.135451	-1.59625	-1.29064	2.31138	
0.21574	-0.14882	0.135257	-1.5937	-1.29092	2.30896	
0.215666	-0.148814	0.135063	-1.59113	-1.29119	2.30653	
0.215591	-0.148808	0.134868	-1.58857	-1.29147	2.3041	
0.215517	-0.148803	0.134674	-1.58599	-1.29174	2.30166	
0.215442	-0.148797	0.134479	-1.58342	-1.29201	2.29921	
0.215367	-0.148792	0.134285	-1.58084	-1.29227	2.29676	
0.215292	-0.148786	0.134091	-1.57825	-1.29254	2.29431	
0.215216	-0.148781	0.133897	-1.57566	-1.2928	2.29185	
0.215141	-0.148775	0.133702	-1.57306	-1.29306	2.28939	
0.215065	-0.14877	0.133508	-1.57046	-1.29332	2.28692	
0.214989	-0.148764	0.133314	-1.56785	-1.29358	2.28445	
0.214914	-0.148759	0.13312	-1.56524	-1.29384	2.28198	
0.214838	-0.148754	0.132926	-1.56263	-1.29409	2.2795	
0.214761	-0.148748	0.132732	-1.56001	-1.29434	2.27701	
0.214685	-0.148743	0.132538	-1.55739	-1.2946	2.27452	
0.214608	-0.148738	0.132344	-1.55476	-1.29484	2.27203	
0.214532	-0.148732	0.13215	-1.55212	-1.29509	2.26953	
0.214455	-0.148727	0.131956	-1.54949	-1.29534	2.26703	
0.214378	-0.148722	0.131762	-1.54684	-1.29558	2.26452	
0.214301	-0.148717	0.131568	-1.5442	-1.29582	2.26201	
0.214224	-0.148712	0.131374	-1.54155	-1.29606	2.25949	
0.214146	-0.148707	0.13118	-1.53889	-1.2963	2.25697	
0.214069	-0.148702	0.130987	-1.53623	-1.29654	2.25445	
0.213991	-0.148697	0.130793	-1.53357	-1.29677	2.25192	
0.213913	-0.148692	0.130599	-1.5309	-1.297	2.24939	
0.213835	-0.148687	0.130406	-1.52823	-1.29723	2.24685	
0.213757	-0.148682	0.130212	-1.52555	-1.29746	2.24431	
0.213679	-0.148677	0.130018	-1.52287	-1.29769	2.24176	
0.2136	-0.148672	0.129825	-1.52018	-1.29791	2.23921	
0.213522	-0.148667	0.129631	-1.51749	-1.29813	2.23666	
0.213443	-0.148662	0.129438	-1.5148	-1.29836	2.2341	
0.213364	-0.148657	0.129244	-1.5121	-1.29857	2.23154	
0.213285	-0.148653	0.129051	-1.5094	-1.29879	2.22897	
0.213206	-0.148648	0.128857	-1.50669	-1.29901	2.2264	
0.213127	-0.148643	0.128664	-1.50398	-1.29922	2.22383	
0.213047	-0.148638	0.128471	-1.50126	-1.29943	2.22125	
