-0.2	0.25	-0.7	-1.7	0	0	0	
-0.199644	0.250027	-0.700181	-1.6996	3.31005e-05	2.48342e-05	-2.78689e-06	
-0.199288	0.250057	-0.70036	-1.6992	6.54807e-05	5.03525e-05	-4.51235e-06	
-0.198893	0.250121	-0.700532	-1.69886	9.73619e-05	8.60627e-05	1.07395e-05	
-0.198574	0.250112	-0.700716	-1.69839	0.0001285	0.000108613	-9.18734e-06	
-0.198218	0.250139	-0.700894	-1.69799	0.000163434	0.000133074	-1.16349e-05	
-0.197859	0.250168	-0.701074	-1.69759	0.000197002	0.000159603	-1.49671e-05	
-0.197505	0.250189	-0.701252	-1.69718	0.000228575	0.000193039	-1.28124e-05	
-0.197148	0.250217	-0.701431	-1.69678	0.00026443	0.000218073	-1.1884e-05	
-0.196792	0.250246	-0.701611	-1.69638	0.000294382	0.000244963	-1.58454e-05	
-0.196434	0.250272	-0.701789	-1.69597	0.00033097	0.00026997	-1.81968e-05	
-0.196078	0.250298	-0.701967	-1.69557	0.000359528	0.000304074	-1.84266e-05	
-0.195725	0.250327	-0.702148	-1.69517	0.000394335	0.000321766	-2.33052e-05	
-0.195365	0.250354	-0.702327	-1.69477	0.00042268	0.000357621	-2.574e-05	
-0.195007	0.250385	-0.702505	-1.69437	0.000457058	0.000382561	-2.67183e-05	
-0.194654	0.25041	-0.702683	-1.69396	0.000491599	0.000407155	-2.92068e-05	
-0.194297	0.250437	-0.702862	-1.69356	0.000525635	0.000433068	-2.88652e-05	
-0.193937	0.250465	-0.703042	-1.69316	0.000559804	0.000460456	-2.879e-05	
-0.193583	0.250492	-0.703223	-1.69276	0.000587624	0.000488489	-3.52264e-05	
-0.193227	0.250516	-0.703401	-1.69235	0.000624347	0.000513315	-3.57837e-05	
-0.192867	0.250546	-0.703578	-1.69195	0.000653211	0.000548028	-3.76801e-05	
-0.192516	0.250573	-0.703759	-1.69155	0.000686748	0.000566109	-4.1347e-05	
-0.192157	0.250596	-0.703936	-1.69115	0.000722357	0.000599608	-3.85844e-05	
-0.1918	0.250625	-0.704113	-1.69074	0.000756188	0.000625089	-4.15282e-05	
-0.191441	0.250653	-0.704294	-1.69035	0.000787664	0.000653628	-4.08215e-05	
-0.191088	0.250679	-0.704475	-1.68994	0.000814179	0.000682244	-4.58127e-05	
-0.190731	0.250706	-0.704653	-1.68953	0.00084939	0.000707184	-5.04006e-05	
-0.190373	0.250732	-0.704832	-1.68913	0.00088363	0.000734615	-5.0658e-05	
-0.190017	0.250763	-0.705013	-1.68873	0.000916064	0.000754035	-5.65255e-05	
-0.189658	0.250786	-0.705191	-1.68833	0.000949146	0.000788655	-5.32451e-05	
-0.189303	0.250816	-0.705371	-1.68793	0.000983243	0.000807278	-5.87413e-05	
-0.188949	0.250841	-0.705551	-1.68752	0.00101375	0.000835303	-6.15248e-05	
-0.188593	0.250868	-0.70573	-1.68712	0.00104672	0.00086111	-6.34749e-05	
-0.188236	0.250893	-0.70591	-1.68672	0.00107796	0.000890126	-6.48762e-05	
-0.187875	0.25092	-0.706087	-1.68632	0.00110941	0.000925071	-6.53313e-05	
-0.187519	0.250949	-0.706266	-1.68592	0.00114726	0.000942688	-6.36461e-05	
-0.187161	0.250971	-0.706444	-1.68552	0.00117855	0.00097856	-6.29366e-05	
-0.186807	0.251001	-0.706625	-1.68511	0.00121027	0.00099827	-6.78327e-05	
-0.186452	0.251028	-0.706804	-1.68471	0.00124033	0.00102564	-7.09074e-05	
-0.186095	0.251053	-0.706981	-1.6843	0.00127863	0.00105049	-7.22862e-05	
-0.185739	0.251079	-0.707164	-1.6839	0.00131036	0.00107259	-7.63381e-05	
-0.18538	0.251104	-0.707342	-1.6835	0.0013396	0.00110861	-7.63028e-05	
-0.185023	0.251133	-0.707522	-1.6831	0.00137496	0.00112816	-8.09399e-05	
-0.184667	0.251159	-0.7077	-1.6827	0.00140948	0.00115467	-8.00201e-05	
-0.184312	0.251186	-0.70788	-1.68229	0.00143676	0.00118358	-8.42066e-05	
-0.183955	0.251211	-0.708058	-1.68189	0.0014723	0.00120997	-8.68081e-05	
-0.183597	0.251239	-0.708238	-1.68149	0.00150041	0.00123986	-8.96998e-05	
-0.183243	0.251264	-0.708416	-1.68108	0.00154076	0.00125655	-8.843e-05	
-0.182886	0.251291	-0.708596	-1.68068	0.00157068	0.00128561	-9.10756e-05	
-0.182529	0.251316	-0.708776	-1.68028	0.00160174	0.00131434	-9.51084e-05	
-0.182172	0.251342	-0.708955	-1.67987	0.00163349	0.00134257	-9.75228e-05	
-0.181814	0.25137	-0.709136	-1.67948	0.00166842	0.00136341	-9.66766e-05	
-0.181458	0.251394	-0.709314	-1.67907	0.00170201	0.00139079	-9.88882e-05	
-0.181099	0.251419	-0.709494	-1.67867	0.00172596	0.00142985	-0.000101158	
-0.180746	0.251444	-0.709672	-1.67827	0.00176486	0.00144771	-0.000102531	
-0.180387	0.251473	-0.709851	-1.67786	0.00179478	0.00147603	-0.000105589	
-0.18003	0.251496	-0.710028	-1.67746	0.0018319	0.00150283	-0.000102661	
-0.179675	0.251522	-0.71021	-1.67706	0.00186452	0.00152404	-0.0001078	
-0.179315	0.251548	-0.71039	-1.67666	0.00189465	0.00155471	-0.000110218	
-0.178961	0.251576	-0.710568	-1.67625	0.00193178	0.00157266	-0.000112268	
-0.178604	0.251603	-0.71075	-1.67585	0.00195665	0.0016047	-0.000117185	
-0.178246	0.251627	-0.710929	-1.67545	0.0019902	0.0016333	-0.000114088	
-0.177886	0.251653	-0.711106	-1.67505	0.00202603	0.00166053	-0.000117081	
-0.177532	0.251679	-0.711288	-1.67465	0.00205698	0.00168251	-0.000119589	
-0.177176	0.251706	-0.711466	-1.67424	0.00208832	0.00171043	-0.000121255	
-0.17682	0.251729	-0.711646	-1.67384	0.00211782	0.00174021	-0.000124278	
-0.176462	0.251759	-0.711826	-1.67344	0.00215237	0.0017609	-0.000124949	
-0.176106	0.251783	-0.712008	-1.67303	0.00218549	0.00178364	-0.000129967	
-0.175745	0.251808	-0.712183	-1.67264	0.00221716	0.00181961	-0.000127296	
-0.17539	0.251832	-0.712364	-1.67223	0.00225299	0.00184079	-0.000128436	
-0.175034	0.25186	-0.712545	-1.67183	0.00228355	0.00186264	-0.000135165	
-0.174676	0.251885	-0.712721	-1.67143	0.00232062	0.00188921	-0.00013399	
-0.174322	0.251907	-0.712901	-1.67102	0.00234983	0.00191938	-0.000135824	
-0.173964	0.251935	-0.713081	-1.67062	0.00238298	0.00194095	-0.00013615	
-0.173605	0.251961	-0.71326	-1.67022	0.00241433	0.00197102	-0.000141568	
-0.173246	0.251987	-0.713438	-1.66982	0.00244727	0.00199988	-0.000141688	
-0.172893	0.252011	-0.713621	-1.66941	0.00247457	0.00202416	-0.000144854	
-0.172537	0.252037	-0.7138	-1.66901	0.00251177	0.00204394	-0.00014504	
-0.172145	0.252102	-0.713973	-1.66868	0.00254284	0.00207563	-0.00012781	
-0.171821	0.252088	-0.714158	-1.6682	0.00257773	0.00209476	-0.000151801	
-0.171466	0.252112	-0.714336	-1.6678	0.00260842	0.00212351	-0.000152599	
-0.171107	0.252137	-0.714515	-1.6674	0.00263933	0.00215373	-0.000153881	
-0.170751	0.252163	-0.714695	-1.667	0.00267366	0.00217542	-0.000156748	
-0.170395	0.252188	-0.714875	-1.66659	0.00270887	0.00219656	-0.000158135	
-0.170035	0.252216	-0.715055	-1.66619	0.00273457	0.0022294	-0.000159121	
-0.169678	0.252238	-0.715232	-1.66579	0.00276965	0.00225781	-0.000160359	
-0.169322	0.252267	-0.715416	-1.66539	0.00280219	0.00227357	-0.000164504	
-0.168968	0.252289	-0.715594	-1.66498	0.00283214	0.00230332	-0.000167852	
-0.168608	0.252311	-0.715771	-1.66458	0.00286928	0.00233207	-0.000166691	
-0.168253	0.252338	-0.715954	-1.66418	0.00289539	0.00235679	-0.000171283	
-0.167898	0.252363	-0.716134	-1.66377	0.00292966	0.00237869	-0.000172338	
-0.167537	0.252386	-0.716313	-1.66337	0.00296195	0.00241024	-0.00017378	
-0.167182	0.252415	-0.716493	-1.66297	0.00299297	0.00243176	-0.000177737	
-0.166824	0.252439	-0.716672	-1.66257	0.00303037	0.00245353	-0.000175548	
-0.166466	0.252463	-0.716852	-1.66217	0.00305852	0.00248584	-0.000177554	
-0.166108	0.252491	-0.717031	-1.66177	0.00309195	0.00250789	-0.000182024	
-0.165752	0.252515	-0.717212	-1.66136	0.00312449	0.00253107	-0.000184181	
-0.165395	0.252537	-0.71739	-1.66096	0.00315653	0.00256122	-0.000180976	
-0.165038	0.252562	-0.717568	-1.66056	0.00319334	0.00258195	-0.000186953	
-0.16468	0.252586	-0.717749	-1.66015	0.00321863	0.0026159	-0.00018851	
-0.16432	0.252613	-0.717927	-1.65975	0.00325645	0.00263731	-0.000190708	
-0.163968	0.252635	-0.718108	-1.65935	0.00328809	0.00265984	-0.000192473	
-0.163612	0.252659	-0.71829	-1.65894	0.00331904	0.00268427	-0.000195665	
-0.163254	0.252684	-0.718466	-1.65854	0.00335134	0.00271396	-0.000194377	
-0.162893	0.252711	-0.718646	-1.65814	0.00338539	0.00273756	-0.00019757	
-0.16254	0.252734	-0.718829	-1.65774	0.00341233	0.00276271	-0.000201134	
-0.16218	0.252761	-0.719007	-1.65734	0.00344936	0.0027847	-0.000200602	
-0.161823	0.252783	-0.719188	-1.65693	0.00347538	0.00281892	-0.000203148	
-0.161469	0.252807	-0.719367	-1.65653	0.00350836	0.00284038	-0.000205292	
-0.161108	0.252835	-0.719548	-1.65613	0.00353974	0.00286556	-0.000207973	
-0.160752	0.25286	-0.719727	-1.65573	0.00357404	0.00288788	-0.000209263	
-0.160395	0.25288	-0.719906	-1.65532	0.00360535	0.00291951	-0.000208158	
-0.160035	0.252905	-0.720085	-1.65492	0.00364025	0.00294333	-0.000212432	
-0.159681	0.25293	-0.720265	-1.65452	0.00367063	0.00296635	-0.000213982	
-0.159322	0.252954	-0.720443	-1.65411	0.00370783	0.00298919	-0.000218372	
-0.158965	0.252979	-0.720624	-1.65371	0.00373956	0.00301306	-0.000219094	
-0.158608	0.253004	-0.720803	-1.65331	0.00377253	0.00303655	-0.00022129	
-0.158253	0.253025	-0.720984	-1.65291	0.00380477	0.00306113	-0.00022124	
-0.157893	0.25305	-0.721165	-1.6525	0.00382874	0.00309637	-0.000224861	
-0.157538	0.253072	-0.721343	-1.6521	0.00386515	0.00311825	-0.000225798	
-0.157182	0.2531	-0.721526	-1.6517	0.00389677	0.00313566	-0.000228825	
-0.156823	0.253123	-0.721705	-1.6513	0.00392506	0.00316888	-0.000230198	
-0.156465	0.253151	-0.721883	-1.6509	0.00395853	0.00319157	-0.000231209	
-0.156108	0.253174	-0.722063	-1.65049	0.00399142	0.00321557	-0.000232832	
-0.155751	0.253196	-0.722243	-1.65009	0.00402482	0.0032398	-0.000239749	
-0.155392	0.25322	-0.722423	-1.64969	0.00405905	0.00326439	-0.000237776	
-0.155038	0.253243	-0.722603	-1.64928	0.00408827	0.00328927	-0.00024227	
-0.154679	0.253265	-0.722782	-1.64888	0.004125	0.00331307	-0.000243293	
-0.154322	0.253289	-0.722963	-1.64848	0.00415559	0.00333854	-0.000244179	
-0.153963	0.253315	-0.723141	-1.64808	0.00418924	0.00336192	-0.000247417	
-0.153609	0.25334	-0.723323	-1.64767	0.00421568	0.00338803	-0.000245759	
-0.153249	0.253363	-0.723503	-1.64727	0.004249	0.00341392	-0.000247362	
-0.152892	0.253387	-0.72368	-1.64687	0.00428627	0.00343562	-0.000249412	
-0.152534	0.25341	-0.723862	-1.64647	0.00431473	0.00346277	-0.000252261	
-0.152175	0.253437	-0.724041	-1.64607	0.0043462	0.00348758	-0.000254634	
-0.151818	0.253459	-0.724222	-1.64566	0.00437712	0.00351368	-0.000257613	
-0.151462	0.253481	-0.724402	-1.64526	0.00440997	0.00353852	-0.000255454	
-0.151104	0.253505	-0.72458	-1.64486	0.00444517	0.00356188	-0.000259469	
-0.15075	0.253526	-0.724762	-1.64445	0.00447248	0.00358857	-0.000262233	
-0.15039	0.253553	-0.724942	-1.64405	0.00450191	0.00361503	-0.000266444	
-0.15003	0.253577	-0.725118	-1.64365	0.0045406	0.00363793	-0.000264626	
-0.149646	0.253632	-0.725293	-1.64331	0.00457337	0.00366439	-0.0002495	
-0.149317	0.25362	-0.725476	-1.64284	0.00460503	0.00368686	-0.000268226	
-0.14896	0.253646	-0.725662	-1.64244	0.00463163	0.0037088	-0.00027196	
-0.148603	0.253669	-0.725839	-1.64204	0.00466805	0.00373186	-0.00027137	
-0.148247	0.253692	-0.726019	-1.64163	0.00469771	0.00375742	-0.000276855	
-0.147888	0.253718	-0.726199	-1.64123	0.00472841	0.00378356	-0.000276325	
-0.147532	0.25374	-0.726383	-1.64083	0.00476008	0.00380335	-0.000280346	
-0.147172	0.253762	-0.726559	-1.64043	0.00479112	0.00383664	-0.000279844	
-0.146814	0.253786	-0.72674	-1.64002	0.00482715	0.00385366	-0.000284917	
-0.146458	0.253811	-0.72692	-1.63962	0.00485567	0.00387994	-0.000285382	
-0.1461	0.253832	-0.727097	-1.63922	0.00489277	0.00390349	-0.000286689	
-0.145741	0.253856	-0.727278	-1.63882	0.00492221	0.00393113	-0.000290264	
-0.145383	0.253882	-0.727459	-1.63842	0.00495585	0.00394952	-0.000291628	
-0.145028	0.253902	-0.727637	-1.63801	0.00498956	0.0039736	-0.000292416	
-0.144671	0.253927	-0.727818	-1.63761	0.00501628	0.00400143	-0.000294332	
-0.144312	0.253947	-0.727997	-1.6372	0.00505094	0.00402686	-0.000298255	
-0.143952	0.253972	-0.728178	-1.6368	0.00507934	0.00405544	-0.000299461	
-0.143598	0.253995	-0.728359	-1.6364	0.00511217	0.00407349	-0.000303111	
-0.143238	0.254018	-0.728539	-1.636	0.00514327	0.00410069	-0.000301709	
-0.142884	0.25404	-0.72872	-1.63559	0.00517875	0.00411762	-0.000305527	
-0.142527	0.254063	-0.728901	-1.63519	0.00520511	0.00414627	-0.000307427	
-0.142168	0.254084	-0.729079	-1.63479	0.00524016	0.00417191	-0.000307681	
-0.14181	0.254109	-0.729258	-1.63439	0.00527099	0.00419775	-0.000310605	
-0.141451	0.254134	-0.72944	-1.63399	0.00530257	0.00421847	-0.000313393	
-0.141095	0.254154	-0.72962	-1.63358	0.00533428	0.00424485	-0.000315599	
-0.140735	0.254175	-0.729799	-1.63318	0.00536644	0.00427239	-0.000315682	
-0.140376	0.254201	-0.729979	-1.63278	0.00539438	0.00430013	-0.000318314	
-0.140022	0.254221	-0.730158	-1.63237	0.005433	0.0043161	-0.00031848	
-0.13966	0.254247	-0.730337	-1.63198	0.0054627	0.00434456	-0.00032042	
-0.139304	0.254269	-0.730519	-1.63157	0.00549507	0.00436414	-0.000323909	
-0.138948	0.254288	-0.730699	-1.63116	0.00552666	0.00439124	-0.000325975	
-0.13859	0.254316	-0.730881	-1.63077	0.00555601	0.00441159	-0.000325923	
-0.138235	0.254335	-0.731061	-1.63036	0.0055924	0.00442957	-0.00033102	
-0.137874	0.254357	-0.731239	-1.62996	0.00561951	0.00446554	-0.000331925	
-0.137517	0.254383	-0.731419	-1.62956	0.00565289	0.00448428	-0.000333436	
-0.137161	0.254404	-0.731601	-1.62915	0.00568524	0.00450453	-0.000336608	
-0.136804	0.254427	-0.73178	-1.62875	0.00572138	0.00452209	-0.000338273	
-0.136445	0.254449	-0.731963	-1.62835	0.00574606	0.0045536	-0.000340571	
-0.136087	0.254469	-0.732139	-1.62794	0.00578295	0.00457795	-0.000339556	
-0.135729	0.254494	-0.73232	-1.62754	0.00581423	0.00459863	-0.000345714	
-0.135369	0.254517	-0.732499	-1.62714	0.00584568	0.00462597	-0.000343915	
-0.135013	0.254537	-0.732681	-1.62674	0.00587868	0.00464656	-0.000345514	
-0.134656	0.25456	-0.732861	-1.62633	0.00590477	0.00467587	-0.000350185	
-0.134297	0.25458	-0.733038	-1.62593	0.00594035	0.00470155	-0.000349969	
-0.13394	0.254607	-0.733222	-1.62553	0.00597323	0.00471475	-0.000353087	
