0.226436	0.148819	0.167892	1.93765	-1.22722	-2.63376	
0.226386	0.148808	0.167693	1.93592	-1.22771	-2.63216	
0.226336	0.148798	0.167495	1.93419	-1.2282	-2.63055	
0.226286	0.148788	0.167296	1.93246	-1.22869	-2.62893	
0.226236	0.148778	0.167098	1.93072	-1.22918	-2.62731	
0.226186	0.148768	0.1669	1.92898	-1.22967	-2.62569	
0.226135	0.148758	0.166701	1.92723	-1.23016	-2.62406	
0.226085	0.148747	0.166503	1.92548	-1.23065	-2.62242	
0.226034	0.148737	0.166305	1.92372	-1.23114	-2.62078	
0.225983	0.148727	0.166107	1.92196	-1.23162	-2.61914	
0.225932	0.148717	0.165908	1.92019	-1.23211	-2.61749	
0.225881	0.148707	0.16571	1.91842	-1.23259	-2.61583	
0.22583	0.148697	0.165512	1.91664	-1.23307	-2.61418	
0.225778	0.148687	0.165313	1.91486	-1.23355	-2.61251	
0.225726	0.148678	0.165115	1.91307	-1.23403	-2.61084	
0.225675	0.148668	0.164917	1.91128	-1.23451	-2.60917	
0.225623	0.148658	0.164719	1.90948	-1.23499	-2.60749	
0.22557	0.148648	0.164521	1.90768	-1.23547	-2.60581	
0.225518	0.148638	0.164322	1.90587	-1.23594	-2.60412	
0.225466	0.148628	0.164124	1.90406	-1.23642	-2.60243	
0.225413	0.148619	0.163926	1.90225	-1.23689	-2.60073	
0.225361	0.148609	0.163728	1.90042	-1.23736	-2.59903	
0.225308	0.148599	0.16353	1.8986	-1.23784	-2.59732	
0.225255	0.14859	0.163332	1.89677	-1.23831	-2.59561	
0.225201	0.14858	0.163134	1.89493	-1.23878	-2.59389	
0.225148	0.14857	0.162936	1.89309	-1.23924	-2.59217	
0.225095	0.148561	0.162737	1.89124	-1.23971	-2.59044	
0.225041	0.148551	0.162539	1.88939	-1.24018	-2.58871	
0.224987	0.148542	0.162341	1.88753	-1.24064	-2.58698	
0.224933	0.148532	0.162143	1.88567	-1.24111	-2.58523	
0.224879	0.148523	0.161945	1.8838	-1.24157	-2.58349	
0.224825	0.148513	0.161747	1.88193	-1.24203	-2.58174	
0.224771	0.148504	0.161549	1.88005	-1.24249	-2.57998	
0.224716	0.148494	0.161351	1.87817	-1.24295	-2.57822	
0.224661	0.148485	0.161153	1.87629	-1.24341	-2.57645	
0.224606	0.148476	0.160956	1.87439	-1.24387	-2.57468	
0.224551	0.148466	0.160758	1.8725	-1.24433	-2.5729	
0.224496	0.148457	0.16056	1.87059	-1.24478	-2.57112	
0.224441	0.148448	0.160362	1.86868	-1.24523	-2.56933	
0.224386	0.148439	0.160164	1.86677	-1.24569	-2.56754	
0.22433	0.148429	0.159966	1.86485	-1.24614	-2.56575	
0.224274	0.14842	0.159768	1.86293	-1.24659	-2.56394	
0.224218	0.148411	0.15957	1.861	-1.24704	-2.56214	
0.224162	0.148402	0.159373	1.85907	-1.24749	-2.56033	
0.224106	0.148393	0.159175	1.85713	-1.24793	-2.55851	
0.22405	0.148384	0.158977	1.85519	-1.24838	-2.55669	
0.223993	0.148375	0.158779	1.85324	-1.24882	-2.55486	
0.223937	0.148366	0.158582	1.85128	-1.24927	-2.55303	
0.22388	0.148357	0.158384	1.84932	-1.24971	-2.55119	
0.223823	0.148348	0.158186	1.84736	-1.25015	-2.54935	
0.223766	0.148339	0.157988	1.84539	-1.25059	-2.5475	
0.223708	0.14833	0.157791	1.84341	-1.25103	-2.54565	
0.223651	0.148321	0.157593	1.84143	-1.25147	-2.54379	
0.223593	0.148312	0.157395	1.83945	-1.2519	-2.54192	
0.223536	0.148303	0.157198	1.83746	-1.25234	-2.54006	
0.223478	0.148295	0.157	1.83546	-1.25277	-2.53818	
0.22342	0.148286	0.156803	1.83346	-1.25321	-2.5363	
0.223362	0.148277	0.156605	1.83145	-1.25364	-2.53442	
0.223303	0.148268	0.156407	1.82944	-1.25407	-2.53253	
0.223245	0.14826	0.15621	1.82742	-1.2545	-2.53064	
0.223186	0.148251	0.156012	1.8254	-1.25492	-2.52874	
0.223127	0.148242	0.155815	1.82337	-1.25535	-2.52683	
0.223068	0.148234	0.155617	1.82134	-1.25578	-2.52492	
0.223009	0.148225	0.15542	1.8193	-1.2562	-2.52301	
0.22295	0.148217	0.155223	1.81726	-1.25662	-2.52109	
0.222891	0.148208	0.155025	1.81521	-1.25704	-2.51916	
0.222831	0.1482	0.154828	1.81315	-1.25746	-2.51723	
0.222771	0.148191	0.15463	1.81109	-1.25788	-2.5153	
0.222711	0.148183	0.154433	1.80903	-1.2583	-2.51335	
0.222651	0.148174	0.154236	1.80696	-1.25872	-2.51141	
0.222591	0.148166	0.154038	1.80488	-1.25913	-2.50946	
0.222531	0.148158	0.153841	1.8028	-1.25955	-2.5075	
0.222471	0.148149	0.153644	1.80072	-1.25996	-2.50554	
0.22241	0.148141	0.153447	1.79862	-1.26037	-2.50357	
0.222349	0.148133	0.153249	1.79653	-1.26078	-2.5016	
0.222288	0.148125	0.153052	1.79443	-1.26119	-2.49962	
0.222227	0.148116	0.152855	1.79232	-1.26159	-2.49764	
0.222166	0.148108	0.152658	1.7902	-1.262	-2.49565	
0.222105	0.1481	0.152461	1.78809	-1.2624	-2.49366	
0.222043	0.148092	0.152263	1.78596	-1.26281	-2.49166	
0.221982	0.148084	0.152066	1.78383	-1.26321	-2.48965	
0.22192	0.148076	0.151869	1.7817	-1.26361	-2.48764	
0.221858	0.148068	0.151672	1.77956	-1.26401	-2.48563	
0.221796	0.14806	0.151475	1.77741	-1.26441	-2.48361	
0.221733	0.148052	0.151278	1.77526	-1.2648	-2.48158	
0.221671	0.148044	0.151081	1.77311	-1.2652	-2.47955	
0.221608	0.148036	0.150884	1.77094	-1.26559	-2.47752	
0.221546	0.148028	0.150687	1.76878	-1.26598	-2.47548	
0.221483	0.14802	0.15049	1.76661	-1.26638	-2.47343	
0.22142	0.148012	0.150293	1.76443	-1.26676	-2.47138	
0.221357	0.148004	0.150096	1.76224	-1.26715	-2.46932	
0.221293	0.147996	0.149899	1.76006	-1.26754	-2.46726	
0.22123	0.147989	0.149702	1.75786	-1.26792	-2.46519	
0.221166	0.147981	0.149506	1.75566	-1.26831	-2.46312	
0.221102	0.147973	0.149309	1.75346	-1.26869	-2.46104	
0.221038	0.147966	0.149112	1.75125	-1.26907	-2.45896	
0.220974	0.147958	0.148915	1.74903	-1.26945	-2.45687	
0.22091	0.14795	0.148719	1.74681	-1.26983	-2.45477	
0.220846	0.147943	0.148522	1.74459	-1.27021	-2.45268	
0.220781	0.147935	0.148325	1.74236	-1.27058	-2.45057	
0.220716	0.147928	0.148128	1.74012	-1.27096	-2.44846	
0.220652	0.14792	0.147932	1.73788	-1.27133	-2.44635	
0.220587	0.147912	0.147735	1.73563	-1.2717	-2.44423	
0.220522	0.147905	0.147539	1.73338	-1.27207	-2.4421	
0.220456	0.147898	0.147342	1.73112	-1.27244	-2.43997	
0.220391	0.14789	0.147145	1.72885	-1.2728	-2.43783	
0.220325	0.147883	0.146949	1.72658	-1.27317	-2.43569	
0.220259	0.147875	0.146752	1.72431	-1.27353	-2.43354	
0.220194	0.147868	0.146556	1.72203	-1.27389	-2.43139	
0.220127	0.147861	0.146359	1.71974	-1.27425	-2.42923	
0.220061	0.147854	0.146163	1.71745	-1.27461	-2.42707	
0.219995	0.147846	0.145967	1.71516	-1.27497	-2.4249	
0.219928	0.147839	0.14577	1.71286	-1.27533	-2.42273	
0.219862	0.147832	0.145574	1.71055	-1.27568	-2.42055	
0.219795	0.147825	0.145377	1.70824	-1.27604	-2.41837	
0.219728	0.147818	0.145181	1.70592	-1.27639	-2.41618	
0.219661	0.147811	0.144985	1.7036	-1.27674	-2.41399	
0.219594	0.147803	0.144789	1.70127	-1.27709	-2.41179	
0.219526	0.147796	0.144592	1.69894	-1.27743	-2.40958	
0.219459	0.147789	0.144396	1.6966	-1.27778	-2.40737	
0.219391	0.147782	0.1442	1.69425	-1.27812	-2.40516	
0.219323	0.147775	0.144004	1.69191	-1.27846	-2.40294	
0.219255	0.147769	0.143808	1.68955	-1.2788	-2.40071	
0.219187	0.147762	0.143612	1.68719	-1.27914	-2.39848	
0.219119	0.147755	0.143415	1.68483	-1.27948	-2.39625	
0.21905	0.147748	0.143219	1.68245	-1.27982	-2.394	
0.218982	0.147741	0.143023	1.68008	-1.28015	-2.39176	
0.218913	0.147734	0.142827	1.6777	-1.28049	-2.38951	
0.218844	0.147727	0.142631	1.67531	-1.28082	-2.38725	
0.218775	0.147721	0.142435	1.67292	-1.28115	-2.38499	
0.218706	0.147714	0.14224	1.67052	-1.28147	-2.38272	
